employee_id,store_id,employee_name,role,hourly_wage_mxn,max_weekly_hours
E03459,S044,Dra. Lucía Bueno,Supervisor,120,48
E03460,S044,Renato Castañeda Barrera,Cashier,75,48
E03461,S044,Hugo Carrero Ojeda,Cashier,75,48
E03462,S044,Ing. Jorge Madrid,Floor,70,48
E03463,S044,Itzel Barraza,Floor,70,48
E03464,S044,Dr. Augusto Saavedra,Floor,70,48
E03465,S044,Bianca Medrano Padrón,Cashier,75,48
E03466,S044,Guadalupe Elena Laureano Muñiz,Cashier,75,48
E03467,S044,Sra. Vanesa Caldera,Cashier,75,48
E03468,S044,Daniel Lomeli Ochoa,Customer Service,85,48
E03469,S044,Srita. Carmen Ávalos,Customer Service,85,48
E03470,S044,Felipe Jonás Urbina Meza,Cashier,75,48
E03471,S044,Dolores Garrido Aguilar,Cashier,75,48
E03472,S044,Silvano Benjamín Galván Benavides,Floor,70,48
E03473,S044,Patricio Martín Urías Espino,Stock,65,48
E03474,S044,Elvia Emilia de la Torre Pizarro,Stock,65,48
E03475,S044,Elena Sotelo,Customer Service,85,48
E03476,S044,María Teresa Cecilia Esquibel Montañez,Floor,70,48
E03477,S044,Minerva Márquez,Stock,65,48
E03478,S044,Ana María Elena Márquez Figueroa,Cashier,75,48
E03479,S044,Fabiola Noemí Roybal Sevilla,Supervisor,120,48
E03480,S044,Barbara Baeza,Stock,65,48
E03481,S044,Lic. Felix Arenas,Stock,65,48
E03482,S044,Gregorio Esteban Cintrón,Floor,70,48
E03483,S044,Genaro Armando Marín Iglesias,Floor,70,48
E03484,S044,Sra. Dulce María Santillán,Cashier,75,48
E03485,S044,Salvador Lucas Lomeli Maya,Stock,65,48
E03486,S044,Horacio Oswaldo Matías Carrero,Stock,65,48
E03487,S044,Teodoro Calderón Malave,Cashier,75,48
E03488,S044,Josefina Catalina Magaña,Cashier,75,48
E03489,S044,Arturo Rendón,Cashier,75,48
E03490,S044,Germán Jerónimo Castellanos,Stock,65,48
E03491,S044,Dr. Patricio Pérez,Floor,70,48
E03492,S044,Camilo Almaraz Corrales,Stock,65,48
E03493,S044,Caridad Domínguez,Supervisor,120,48
E03494,S044,Sra. Ana Macías,Stock,65,48
E03495,S044,Alvaro Baca Hernádez,Floor,70,48
E03496,S044,José Eduardo Pérez,Stock,65,48
E03497,S044,Ing. Jaime Marín,Cashier,75,48
E03498,S044,Dalia Ofelia Manzanares,Stock,65,48
E03499,S044,Miriam Salgado,Cashier,75,48
E03500,S044,Ana María Martha Cuellar,Customer Service,85,48
E03501,S044,Eloy Claudio Mejía,Cashier,75,48
E03502,S044,Vanesa Patiño,Customer Service,85,48
E03503,S044,María José Eloisa Ybarra Madrid,Supervisor,120,48
E03504,S044,Alma Elisa Herrera,Floor,70,48
E03505,S044,Aldo David Limón Preciado,Customer Service,85,48
E03506,S044,Cristian Eric Archuleta Tirado,Floor,70,48
E03507,S044,Minerva Serrano,Supervisor,120,48
E03508,S044,Lic. Zoé Sosa,Floor,70,48
E03509,S044,Iván Eloy Véliz,Customer Service,85,48
E03510,S044,Sra. Miriam Fuentes,Cashier,75,48
E03511,S044,Estela Esmeralda Badillo,Floor,70,48
E03512,S044,Aida Helena Farías,Supervisor,120,48
E03513,S044,Gustavo Ponce,Customer Service,85,48
E03514,S044,Aldonza Emilia Arenas,Floor,70,48
E03515,S044,Dr. Pedro Franco,Stock,65,48
E03516,S044,Sr. Flavio Crespo,Stock,65,48
E03517,S044,Perla Posada,Floor,70,48
E03518,S044,Pamela Carolina Méndez Godoy,Customer Service,85,48
E03519,S044,Silvia Valle Moya,Cashier,75,48
E03520,S044,Srita. Yolanda Rivero,Floor,70,48
E03521,S045,Dra. Susana Botello,Supervisor,120,48
E03522,S045,Mario Vega,Stock,65,48
E03523,S045,Soledad Moya Sáenz,Stock,65,48
E03524,S045,Eugenio Bruno Zedillo Rolón,Floor,70,48
E03525,S045,Elena Yuridia Mares,Cashier,75,48
E03526,S045,César Soto Cintrón,Cashier,75,48
E03527,S045,Lucas Serrano Tejada,Cashier,75,48
E03528,S045,Lic. Gregorio Zamudio,Cashier,75,48
E03529,S045,Pascual Oswaldo Jasso Narváez,Floor,70,48
E03530,S045,Mitzy Brito Olivárez,Customer Service,85,48
E03531,S045,Liliana Adriana Padilla,Stock,65,48
E03532,S045,Cornelio Vicente Botello Narváez,Floor,70,48
E03533,S045,Joaquín Marcos Romo,Floor,70,48
E03534,S045,Margarita Berríos,Customer Service,85,48
E03535,S045,Marcela Anel Casanova,Stock,65,48
E03536,S045,Virginia Carla Moreno Paredes,Floor,70,48
E03537,S045,Soledad Yuridia Estrada Urías,Cashier,75,48
E03538,S045,Rodrigo Villagómez,Cashier,75,48
E03539,S045,Fernando Arellano,Cashier,75,48
E03540,S045,Lic. Humberto Heredia,Customer Service,85,48
E03541,S045,Micaela Baca,Cashier,75,48
E03542,S045,Zoé Quiroz,Cashier,75,48
E03543,S045,Ilse Marín,Supervisor,120,48
E03544,S045,Dr. Jonás Estévez,Stock,65,48
E03545,S045,Victoria Lourdes Farías,Cashier,75,48
E03546,S045,Alicia Paola Montez Orozco,Supervisor,120,48
E03547,S045,Martín Wilfrido Uribe Merino,Floor,70,48
E03548,S045,Daniel César Soto,Stock,65,48
E03549,S045,Ing. Alfredo Guajardo,Cashier,75,48
E03550,S045,Srita. Natividad Zúñiga,Cashier,75,48
E03551,S045,Irene Antonia Amador Carrero,Supervisor,120,48
E03552,S045,Lic. Salma Báez,Stock,65,48
E03553,S045,José Emilio Pascual Vera,Cashier,75,48
E03554,S045,Pilar Aguirre,Floor,70,48
E03555,S045,Nayeli Jaimes,Stock,65,48
E03556,S045,Silvia Leyva,Customer Service,85,48
E03557,S045,Srita. María Cristina Rico,Cashier,75,48
E03558,S045,Humberto Eloy Lugo,Customer Service,85,48
E03559,S045,Caridad Minerva Nájera Casárez,Stock,65,48
E03560,S045,Mauro Martínez,Floor,70,48
E03561,S045,Roberto Claudio Abrego,Stock,65,48
E03562,S045,Lic. Wendolin Negrete,Floor,70,48
E03563,S045,Eva Esquivel Trejo,Cashier,75,48
E03564,S045,Iván Ignacio Vásquez,Supervisor,120,48
E03565,S045,Elena Cabrera,Stock,65,48
E03566,S045,Ana Luisa Silvia Apodaca,Floor,70,48
E03567,S045,Bruno Cazares,Cashier,75,48
E03568,S045,Fabiola Laura Ulibarri,Cashier,75,48
E03569,S045,Ramón Reyes González,Cashier,75,48
E03570,S045,Gerónimo Villareal Véliz,Floor,70,48
E03571,S045,Mauro Mateo Castro Grijalva,Stock,65,48
E03572,S045,Gilberto Antonio Roybal,Floor,70,48
E03573,S045,Maximiliano Arroyo,Customer Service,85,48
E03574,S045,Francisco Julio Lozano Marín,Floor,70,48
E03575,S045,Mitzy María Luisa Suárez,Customer Service,85,48
E03576,S045,Ing. Teresa de Anda,Floor,70,48
E03577,S045,José María Jacobo Cuellar,Customer Service,85,48
E03578,S045,Tania Ivonne Treviño,Stock,65,48
E03579,S045,Darío Julio César Garay Herrera,Cashier,75,48
E03580,S045,Nayeli Nava,Stock,65,48
E03581,S045,María José Julia Zapata Ávalos,Floor,70,48
E03582,S045,Genaro Rosas,Floor,70,48
E03583,S045,Lic. Marisol Tejada,Floor,70,48
E03584,S045,Alfonso Arias,Customer Service,85,48
E03585,S045,Lic. Adela Granado,Floor,70,48
E03586,S045,Alvaro Zedillo,Floor,70,48
E03587,S045,Elvia Campos,Floor,70,48
E03588,S045,Hernán Rolón,Floor,70,48
E03589,S045,David de la Crúz Espino,Stock,65,48
E03590,S045,Dr. Modesto Aguayo,Floor,70,48
E03591,S045,Ariadna Indira Benítez,Stock,65,48
E03592,S045,Mónica Montes,Cashier,75,48
E03593,S045,Dr. Isaac Camarillo,Floor,70,48
E03594,S045,Dr. José Manuél Castañeda,Floor,70,48
E03595,S045,Alicia Itzel Tamayo Pabón,Floor,70,48
E03596,S045,Yeni Ana Luisa Salinas,Cashier,75,48
E03597,S045,Zacarías Alejandro Solorzano Lara,Cashier,75,48
E03598,S045,Ing. Linda Montoya,Stock,65,48
E03599,S045,Ing. Benito Calderón,Floor,70,48
E03600,S045,Sonia Guevara Centeno,Floor,70,48
E03601,S046,Dr. Gonzalo Esparza,Floor,70,48
E03602,S046,Araceli Pichardo,Stock,65,48
E03603,S046,Sr. Eric Verduzco,Floor,70,48
E03604,S046,Bernabé Canales,Supervisor,120,48
E03605,S046,Evelio Salas Ornelas,Floor,70,48
E03606,S046,Zeferino Vicente Llamas,Floor,70,48
E03607,S046,Srita. Frida Viera,Stock,65,48
E03608,S046,Lic. Gustavo Santiago,Floor,70,48
E03609,S046,Sr. Omar Posada,Cashier,75,48
E03610,S046,Srita. Amalia Paredes,Floor,70,48
E03611,S046,Ángel Galarza,Stock,65,48
E03612,S046,Lic. Rosalia Gurule,Floor,70,48
E03613,S046,Zoé Corona,Supervisor,120,48
E03614,S046,Dra. Angélica Ojeda,Stock,65,48
E03615,S046,Lic. Karina Prado,Stock,65,48
E03616,S046,Adriana Montenegro,Floor,70,48
E03617,S046,José Luis Jáquez,Cashier,75,48
E03618,S046,Mauricio Tafoya,Stock,65,48
E03619,S046,Ing. Elena Venegas,Floor,70,48
E03620,S046,Laura Celia Cotto,Cashier,75,48
E03621,S046,Jos Ríos López,Supervisor,120,48
E03622,S046,Ramiro Roberto Arce,Cashier,75,48
E03623,S046,Uriel Julio César Quesada Orosco,Supervisor,120,48
E03624,S046,Diana Iglesias Arce,Customer Service,85,48
E03625,S046,Lucía Bernal,Cashier,75,48
E03626,S046,Srita. Liliana Serrato,Cashier,75,48
E03627,S046,Ing. Ignacio Anaya,Supervisor,120,48
E03628,S046,Javier Bermúdez,Supervisor,120,48
E03629,S046,Hugo Gaona,Cashier,75,48
E03630,S046,Verónica Amelia Jurado Aragón,Cashier,75,48
E03631,S046,Dra. Micaela Mares,Cashier,75,48
E03632,S046,Elvira Rivas Enríquez,Floor,70,48
E03633,S046,Yeni Irizarry Olmos,Cashier,75,48
E03634,S046,Pedro Amador Ceja,Cashier,75,48
E03635,S046,Ángel Enrique Armenta Alcala,Cashier,75,48
E03636,S046,Carlos Mauricio Armendáriz,Floor,70,48
E03637,S046,Dalia Prieto Beltrán,Floor,70,48
E03638,S046,Luis Miguel Esquibel Terán,Cashier,75,48
E03639,S046,Francisca Zavala,Cashier,75,48
E03640,S046,Ernesto Francisco Serrato,Cashier,75,48
E03641,S046,Mateo Francisco Mojica,Stock,65,48
E03642,S046,Ing. Miguel Ángel Menéndez,Floor,70,48
E03643,S046,Ing. Noelia Barela,Stock,65,48
E03644,S046,Citlali Lucio Nevárez,Stock,65,48
E03645,S046,Araceli Zapata Quiñones,Stock,65,48
E03646,S046,Claudia Segura,Cashier,75,48
E03647,S046,Sra. Eloisa Palomo,Cashier,75,48
E03648,S046,Gerónimo Pichardo,Cashier,75,48
E03649,S046,Hilda Arcelia Zambrano,Stock,65,48
E03650,S046,Eugenia Arenas,Stock,65,48
E03651,S046,Marisela Villegas Montez,Stock,65,48
E03652,S046,Sara Concepción Leal,Stock,65,48
E03653,S046,Ing. Eloy Holguín,Stock,65,48
E03654,S046,Alejandra Inés Rivas Riojas,Floor,70,48
E03655,S046,Pablo Wilfrido Villa,Cashier,75,48
E03656,S046,Jacobo Gálvez Negrete,Supervisor,120,48
E03657,S046,Federico Gerónimo Cazares Carbajal,Customer Service,85,48
E03658,S046,Noelia Rangel Nazario,Cashier,75,48
E03659,S046,Barbara Estefanía Ortega Montalvo,Stock,65,48
E03660,S046,Alejandra Ortega,Cashier,75,48
E03661,S046,Olga Guajardo,Floor,70,48
E03662,S046,Benjamín Jaime Velasco,Supervisor,120,48
E03663,S046,Federico Camilo Arevalo,Stock,65,48
E03664,S046,Susana Camila Urrutia,Cashier,75,48
E03665,S046,Abel Eric Chavarría Regalado,Cashier,75,48
E03666,S046,Dr. Rodolfo Gollum,Cashier,75,48
E03667,S046,Irene Feliciano Guajardo,Cashier,75,48
E03668,S046,Raquel Esparza Vásquez,Cashier,75,48
E03669,S046,Dra. Olivia Apodaca,Floor,70,48
E03670,S046,Humberto Eduardo Rolón Martínez,Floor,70,48
E03671,S046,Armando Flavio Negrón,Floor,70,48
E03672,S046,Dra. Alicia Benavides,Cashier,75,48
E03673,S046,Blanca Paredes,Cashier,75,48
E03674,S046,Aurelio Serna Vallejo,Stock,65,48
E03675,S046,Omar Aguayo Menchaca,Stock,65,48
E03676,S046,Zeferino Roybal,Cashier,75,48
E03677,S046,Iván José Carlos Chapa Espinal,Stock,65,48
E03678,S046,Serafín Bernabé Madrigal Menéndez,Floor,70,48
E03679,S046,Enrique Alejandro Lomeli,Customer Service,85,48
E03680,S046,Mariana Espino Zarate,Cashier,75,48
E03681,S047,Joaquín Orosco,Cashier,75,48
E03682,S047,Judith Cantú,Floor,70,48
E03683,S047,Cristian Santillán,Floor,70,48
E03684,S047,Aida Bianca Uribe Acosta,Cashier,75,48
E03685,S047,Alta  Gracia León,Stock,65,48
E03686,S047,Araceli Miranda Niño,Customer Service,85,48
E03687,S047,Antonio Cristobal Cabán,Floor,70,48
E03688,S047,Marco Antonio Renato Arriaga Canales,Supervisor,120,48
E03689,S047,Gregorio Adalberto Esquivel,Supervisor,120,48
E03690,S047,Sra. Elvia Muro,Cashier,75,48
E03691,S047,Isabela Sanches,Cashier,75,48
E03692,S047,Salma Abigail Calvillo,Cashier,75,48
E03693,S047,Sr. Abel Zavala,Floor,70,48
E03694,S047,Claudio Enrique Prado Muro,Stock,65,48
E03695,S047,Concepción Adela Castillo Samaniego,Stock,65,48
E03696,S047,Josefina Marisol Madrid Lemus,Cashier,75,48
E03697,S047,Dalia Munguía,Stock,65,48
E03698,S047,Susana Asunción Meza Pedroza,Stock,65,48
E03699,S047,Mauricio Rufino Cavazos Sánchez,Stock,65,48
E03700,S047,Mateo Óliver Rivero,Floor,70,48
E03701,S047,Julio César Julio César Gamboa,Stock,65,48
E03702,S047,Débora Laura Reyes,Floor,70,48
E03703,S047,Alejandro Arriaga Rodríquez,Stock,65,48
E03704,S047,Clemente Miguel Ángel Cisneros,Cashier,75,48
E03705,S047,Irma Alma Nava,Floor,70,48
E03706,S047,Ing. Mateo Manzanares,Stock,65,48
E03707,S047,Lic. Ariadna Mayorga,Floor,70,48
E03708,S047,Federico Anguiano,Floor,70,48
E03709,S047,Lic. Óscar Barrientos,Customer Service,85,48
E03710,S047,Santiago Arturo Navarro Montoya,Cashier,75,48
E03711,S047,Dra. Virginia Quintanilla,Cashier,75,48
E03712,S047,Guadalupe Carmona,Stock,65,48
E03713,S047,Espartaco Hernán Meraz Arreola,Cashier,75,48
E03714,S047,Ing. Silvano Brito,Cashier,75,48
E03715,S047,Laura Loera Villanueva,Customer Service,85,48
E03716,S047,Esmeralda Lorena Zayas Escobar,Cashier,75,48
E03717,S047,Abraham Candelaria Correa,Floor,70,48
E03718,S047,Laura Elvia Santillán,Floor,70,48
E03719,S047,Antonio Adalberto Arce Sisneros,Cashier,75,48
E03720,S047,Lic. Rosario Soria,Floor,70,48
E03721,S047,Pascual Ernesto Salazar,Cashier,75,48
E03722,S047,Itzel Báez Gollum,Cashier,75,48
E03723,S047,Dra. Marisol Fonseca,Cashier,75,48
E03724,S047,Dra. Dulce María Negrete,Stock,65,48
E03725,S047,Silvano Gonzalo Olivo Mendoza,Cashier,75,48
E03726,S047,Renato Morales,Cashier,75,48
E03727,S047,Gabriela Franco Nazario,Cashier,75,48
E03728,S047,Juan Carlos Montero,Cashier,75,48
E03729,S047,Raúl Flores Maya,Cashier,75,48
E03730,S047,Salma Arias,Supervisor,120,48
E03731,S047,Lic. Augusto Vélez,Cashier,75,48
E03732,S047,Felipe Hurtado Arellano,Cashier,75,48
E03733,S047,Mauricio José Emilio Coronado,Floor,70,48
E03734,S047,Ignacio Villa Juárez,Stock,65,48
E03735,S047,Martha Martha Pizarro Olivera,Cashier,75,48
E03736,S047,Eugenia de la Rosa,Stock,65,48
E03737,S047,Violeta Escobar,Customer Service,85,48
E03738,S047,Sofía María Palomino,Supervisor,120,48
E03739,S047,Emilio Centeno,Cashier,75,48
E03740,S047,José Carlos Felipe Gallegos,Floor,70,48
E03741,S047,Jaqueline Paola Henríquez Ortega,Floor,70,48
E03742,S047,Elvia Adela Zarate,Cashier,75,48
E03743,S047,Julio Saucedo Beltrán,Floor,70,48
E03744,S047,Francisco Javier Pacheco Cisneros,Cashier,75,48
E03745,S047,Débora Karina Barrera Prieto,Cashier,75,48
E03746,S047,Ing. Nelly Viera,Cashier,75,48
E03747,S047,José Sáenz Mascareñas,Cashier,75,48
E03748,S047,Lic. Alfredo Mendoza,Cashier,75,48
E03749,S047,Patricia Dueñas,Floor,70,48
E03750,S047,Hernán Solorio,Supervisor,120,48
E03751,S047,Mario Porfirio Ballesteros,Cashier,75,48
E03752,S047,Dr. Guillermo Olivárez,Cashier,75,48
E03753,S047,José Cristian Guillen Montañez,Cashier,75,48
E03754,S047,Sr. Ernesto Gálvez,Customer Service,85,48
E03755,S047,Natalia Ángela Menéndez,Customer Service,85,48
E03756,S047,Óscar Alejandro Barela,Supervisor,120,48
E03757,S047,Sr. Abelardo Cedillo,Cashier,75,48
E03758,S047,Eric Paz Ramón,Supervisor,120,48
E03759,S047,Lic. Aurora Porras,Floor,70,48
E03760,S047,Espartaco Juan Carlos Quiñones,Cashier,75,48
E03761,S048,Zeferino Santiago Esquibel,Stock,65,48
E03762,S048,Ing. Rodrigo Ortega,Cashier,75,48
E03763,S048,Irene Tamez Marín,Floor,70,48
E03764,S048,Dr. Luis Cabrera,Stock,65,48
E03765,S048,Alma Elvia Núñez Carrero,Customer Service,85,48
E03766,S048,Timoteo Gilberto Tejada Espinal,Cashier,75,48
E03767,S048,Juana Benítez,Floor,70,48
E03768,S048,Armando Jacobo Franco Núñez,Floor,70,48
E03769,S048,Marcos Antonio Escobedo,Cashier,75,48
E03770,S048,Luis Mariano Merino,Cashier,75,48
E03771,S048,David Felipe Cintrón de Jesús,Stock,65,48
E03772,S048,Sr. Gerónimo Mascareñas,Supervisor,120,48
E03773,S048,Leticia Mariana Flórez,Stock,65,48
E03774,S048,Leonardo Castillo,Floor,70,48
E03775,S048,Omar Salvador Jimínez,Floor,70,48
E03776,S048,Genaro Casares Barragán,Cashier,75,48
E03777,S048,Dr. Ramón Huerta,Floor,70,48
E03778,S048,Sofía Adela Arias,Cashier,75,48
E03779,S048,Aida Yolanda Treviño,Cashier,75,48
E03780,S048,Gloria Mora Verdugo,Floor,70,48
E03781,S048,Dr. Joaquín Tirado,Stock,65,48
E03782,S048,Carlota Espinal Villanueva,Floor,70,48
E03783,S048,Amanda Vargas Mayorga,Floor,70,48
E03784,S048,Natividad Pizarro,Cashier,75,48
E03785,S048,Mayte Esmeralda Prado Lucio,Cashier,75,48
E03786,S048,Luis Miguel Flores,Floor,70,48
E03787,S048,Mauro Colón Almanza,Cashier,75,48
E03788,S048,Lic. Cristian Madrid,Floor,70,48
E03789,S048,Emilio Solorzano,Cashier,75,48
E03790,S048,Nelly María Eugenia Padilla Arreola,Floor,70,48
E03791,S048,Sr. Carlos Espino,Stock,65,48
E03792,S048,Laura Pineda,Stock,65,48
E03793,S048,Evelio Claudio Bueno,Cashier,75,48
E03794,S048,Citlali Marisol Viera Tamayo,Supervisor,120,48
E03795,S048,Gabriel Pizarro Leal,Supervisor,120,48
E03796,S048,Pamela Solorzano Bañuelos,Floor,70,48
E03797,S048,Patricia Elsa Cantú,Cashier,75,48
E03798,S048,Gabriela Carlota Puente Polanco,Floor,70,48
E03799,S048,Gabino Fidel Téllez Barraza,Floor,70,48
E03800,S048,Srita. Cristal Granados,Cashier,75,48
E03801,S048,Sandra Bianca Paredes,Stock,65,48
E03802,S048,Dulce Elisa Navarrete Pizarro,Supervisor,120,48
E03803,S048,Alta  Gracia Georgina Delgado,Cashier,75,48
E03804,S048,Lic. René Tirado,Cashier,75,48
E03805,S048,Clara Figueroa Jasso,Cashier,75,48
E03806,S048,Noelia González,Cashier,75,48
E03807,S048,Rocío Lebrón,Customer Service,85,48
E03808,S048,Esparta Violeta Mena,Stock,65,48
E03809,S048,Olga Ivonne Fernández,Supervisor,120,48
E03810,S048,Dra. Olivia Mesa,Cashier,75,48
E03811,S048,Lic. Natalia Herrera,Cashier,75,48
E03812,S048,Perla Barbara Fajardo Zavala,Supervisor,120,48
E03813,S048,Blanca Zarate Rael,Cashier,75,48
E03814,S048,Eugenio Arce Negrete,Stock,65,48
E03815,S048,Dr. Ramón Viera,Customer Service,85,48
E03816,S048,Luis Miguel Oswaldo Loera,Supervisor,120,48
E03817,S048,Srita. Marcela Cadena,Customer Service,85,48
E03818,S048,Oswaldo Manuel Vela,Cashier,75,48
E03819,S048,Graciela Altamirano,Stock,65,48
E03820,S048,Timoteo Romero,Stock,65,48
E03821,S048,Paulina Guillermina Vallejo Rivero,Floor,70,48
E03822,S048,Citlali Marín Nava,Floor,70,48
E03823,S048,Mónica Arce Ávalos,Cashier,75,48
E03824,S048,Elena Marisol Hurtado,Floor,70,48
E03825,S048,Rolando Orosco Meza,Supervisor,120,48
E03826,S048,Adriana Carmen Contreras,Customer Service,85,48
E03827,S048,Esther Matías Acuña,Supervisor,120,48
E03828,S048,Sra. Caridad Correa,Stock,65,48
E03829,S048,Omar Nieto,Stock,65,48
E03830,S048,Anabel Villalpando,Supervisor,120,48
E03831,S048,Liliana Tafoya,Floor,70,48
E03832,S048,Tania Marisol Arguello Caraballo,Supervisor,120,48
E03833,S048,Socorro Mercedes Carrasco Portillo,Floor,70,48
E03834,S048,Catalina Citlali Garza,Cashier,75,48
E03835,S048,José Eduardo Holguín,Customer Service,85,48
E03836,S048,Víctor Cervantes,Floor,70,48
E03837,S048,Ing. Lourdes Rubio,Cashier,75,48
E03838,S048,Ing. Mitzy Casares,Floor,70,48
E03839,S048,Sr. Sergio Esquibel,Floor,70,48
E03840,S048,Benito Óliver Menchaca Pichardo,Supervisor,120,48
E03841,S049,Srita. Rosalia Arreola,Floor,70,48
E03842,S049,Abigail Mojica,Cashier,75,48
E03843,S049,Liliana de León,Floor,70,48
E03844,S049,Sergio Tirado,Floor,70,48
E03845,S049,Ernesto Ponce,Stock,65,48
E03846,S049,Victoria Liliana Baeza,Stock,65,48
E03847,S049,Gonzalo Fernando Quesada Castellanos,Cashier,75,48
E03848,S049,Úrsula Valencia Sosa,Stock,65,48
E03849,S049,Ivonne Sotelo,Stock,65,48
E03850,S049,Carlos Alejandro Varela,Stock,65,48
E03851,S049,Homero Griego,Stock,65,48
E03852,S049,Cristal Yeni Verdugo Manzanares,Stock,65,48
E03853,S049,Alma Estefanía Hurtado,Floor,70,48
E03854,S049,Isaac Rufino Olivares Caballero,Stock,65,48
E03855,S049,Ruby Delia Salazar,Floor,70,48
E03856,S049,Zeferino Ponce Henríquez,Floor,70,48
E03857,S049,Ofelia Montero,Cashier,75,48
E03858,S049,Genaro Orta Piña,Cashier,75,48
E03859,S049,Leonardo Juan Carlos Alonzo Carvajal,Floor,70,48
E03860,S049,Natividad Munguía,Floor,70,48
E03861,S049,Ana Verdugo Collazo,Cashier,75,48
E03862,S049,René Terán Colunga,Cashier,75,48
E03863,S049,César José Luis Robledo Ledesma,Stock,65,48
E03864,S049,Victoria Verdugo Narváez,Customer Service,85,48
E03865,S049,Sergio Linares,Floor,70,48
E03866,S049,Lic. Gustavo Rolón,Stock,65,48
E03867,S049,Espartaco Andrés Aguilera Tejeda,Stock,65,48
E03868,S049,Olivia Rendón,Cashier,75,48
E03869,S049,Joaquín Ignacio Benavídez Espinosa,Stock,65,48
E03870,S049,Alonso Augusto Chacón,Cashier,75,48
E03871,S049,Abigail Bonilla Ornelas,Stock,65,48
E03872,S049,Jos Terán Yáñez,Cashier,75,48
E03873,S049,María Elena Sanches Meraz,Floor,70,48
E03874,S049,Reynaldo Eduardo Tello,Customer Service,85,48
E03875,S049,Juan Limón Tello,Floor,70,48
E03876,S049,Olivia Valadez Espinal,Cashier,75,48
E03877,S049,Georgina Daniela Orta Carmona,Cashier,75,48
E03878,S049,Rocío Becerra Valverde,Cashier,75,48
E03879,S049,Yolanda Cedillo Correa,Supervisor,120,48
E03880,S049,Jaqueline Irma Montaño,Supervisor,120,48
E03881,S049,Lic. Carmen Ávalos,Floor,70,48
